14.7162 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
81.8590 	EXP 	page: autoDraw = True
81.8928 	EXP 	page: autoDraw = True
81.9328 	EXP 	page: autoDraw = True
81.9763 	EXP 	page: autoDraw = True
82.0124 	EXP 	page: autoDraw = True
82.0425 	EXP 	page: autoDraw = True
82.0820 	EXP 	page: autoDraw = True
82.1169 	EXP 	page: autoDraw = True
82.1507 	EXP 	page: autoDraw = True
82.1885 	EXP 	page: autoDraw = True
82.2340 	EXP 	page: autoDraw = True
82.2701 	EXP 	page: autoDraw = True
82.3250 	EXP 	page: autoDraw = True
82.3595 	EXP 	page: autoDraw = True
82.3846 	EXP 	page: autoDraw = True
82.4122 	EXP 	page: autoDraw = True
82.4413 	EXP 	page: autoDraw = True
82.4747 	EXP 	page: autoDraw = True
82.5040 	EXP 	page: autoDraw = True
82.5369 	EXP 	page: autoDraw = True
82.5679 	EXP 	page: autoDraw = True
82.6009 	EXP 	page: autoDraw = True
82.6302 	EXP 	page: autoDraw = True
82.6619 	EXP 	page: autoDraw = True
82.6858 	DATA 	Mouse: Left button down, pos=(723,776)
82.6972 	EXP 	page: autoDraw = True
82.7285 	EXP 	page: autoDraw = True
82.7652 	EXP 	page: autoDraw = True
82.7964 	EXP 	page: autoDraw = True
82.8166 	DATA 	Mouse:  Left button up, pos=(723,776)
82.8259 	EXP 	page: autoDraw = True
82.8719 	EXP 	page: autoDraw = True
82.9160 	EXP 	page: autoDraw = True
83.0241 	EXP 	page: autoDraw = True
83.0662 	EXP 	page: autoDraw = True
83.1054 	EXP 	page: autoDraw = True
83.1310 	EXP 	page: autoDraw = True
83.1624 	EXP 	page: autoDraw = True
83.1968 	EXP 	page: autoDraw = True
83.2389 	EXP 	page: autoDraw = True
83.2834 	EXP 	page: autoDraw = True
83.3411 	EXP 	page: autoDraw = True
83.3970 	EXP 	page: autoDraw = True
83.4584 	EXP 	page: autoDraw = True
83.4920 	EXP 	page: autoDraw = True
83.5229 	EXP 	page: autoDraw = True
83.5632 	EXP 	page: autoDraw = True
83.5905 	EXP 	page: autoDraw = True
83.6373 	EXP 	page: autoDraw = True
83.6657 	EXP 	page: autoDraw = True
83.6994 	EXP 	page: autoDraw = True
83.7347 	EXP 	page: autoDraw = True
83.7695 	EXP 	page: autoDraw = True
83.8066 	DATA 	Mouse: Left button down, pos=(390,440)
83.8162 	EXP 	page: autoDraw = True
83.8585 	EXP 	page: autoDraw = True
83.8858 	EXP 	page: autoDraw = True
83.9184 	EXP 	page: autoDraw = True
83.9569 	EXP 	page: autoDraw = True
83.9636 	DATA 	Mouse:  Left button up, pos=(390,440)
83.9856 	EXP 	page: autoDraw = True
84.0114 	EXP 	page: autoDraw = True
84.0399 	EXP 	page: autoDraw = True
84.0769 	EXP 	page: autoDraw = True
84.1035 	EXP 	page: autoDraw = True
84.1381 	EXP 	page: autoDraw = True
84.1690 	EXP 	page: autoDraw = True
84.1998 	EXP 	page: autoDraw = True
84.2336 	EXP 	page: autoDraw = True
84.2695 	EXP 	page: autoDraw = True
84.3102 	EXP 	page: autoDraw = True
84.3385 	EXP 	page: autoDraw = True
84.3720 	EXP 	page: autoDraw = True
84.4167 	EXP 	page: autoDraw = True
84.4470 	EXP 	page: autoDraw = True
84.4806 	EXP 	page: autoDraw = True
84.5156 	EXP 	page: autoDraw = True
84.5443 	EXP 	page: autoDraw = True
84.5866 	EXP 	page: autoDraw = True
84.6140 	EXP 	page: autoDraw = True
84.6391 	EXP 	page: autoDraw = True
84.6692 	EXP 	page: autoDraw = True
84.7089 	EXP 	page: autoDraw = True
84.7330 	EXP 	page: autoDraw = True
84.7574 	EXP 	page: autoDraw = True
84.7816 	EXP 	page: autoDraw = True
84.8122 	EXP 	page: autoDraw = True
84.8404 	EXP 	page: autoDraw = True
84.8752 	EXP 	page: autoDraw = True
84.9100 	EXP 	page: autoDraw = True
84.9493 	EXP 	page: autoDraw = True
84.9788 	EXP 	page: autoDraw = True
84.9950 	DATA 	Mouse: Left button down, pos=(505,688)
85.0086 	EXP 	page: autoDraw = True
85.0393 	EXP 	page: autoDraw = True
85.0677 	EXP 	page: autoDraw = True
85.0716 	DATA 	Mouse:  Left button up, pos=(505,688)
85.1012 	EXP 	page: autoDraw = True
85.1324 	EXP 	page: autoDraw = True
85.1648 	EXP 	page: autoDraw = True
85.1975 	EXP 	page: autoDraw = True
85.2301 	EXP 	page: autoDraw = True
85.2582 	EXP 	page: autoDraw = True
85.2836 	EXP 	page: autoDraw = True
85.3160 	EXP 	page: autoDraw = True
85.3527 	EXP 	page: autoDraw = True
85.3851 	EXP 	page: autoDraw = True
85.4235 	EXP 	page: autoDraw = True
85.4613 	EXP 	page: autoDraw = True
85.4879 	EXP 	page: autoDraw = True
85.5211 	EXP 	page: autoDraw = True
85.5541 	EXP 	page: autoDraw = True
85.5808 	EXP 	page: autoDraw = True
85.6093 	EXP 	page: autoDraw = True
85.6430 	EXP 	page: autoDraw = True
85.6794 	EXP 	page: autoDraw = True
85.7218 	EXP 	page: autoDraw = True
85.7515 	EXP 	page: autoDraw = True
85.7788 	EXP 	page: autoDraw = True
85.8039 	EXP 	page: autoDraw = True
85.8329 	EXP 	page: autoDraw = True
85.8589 	EXP 	page: autoDraw = True
85.8866 	EXP 	page: autoDraw = True
85.9160 	EXP 	page: autoDraw = True
85.9425 	EXP 	page: autoDraw = True
85.9725 	EXP 	page: autoDraw = True
85.9989 	EXP 	page: autoDraw = True
86.0024 	DATA 	Mouse: Left button down, pos=(1003,687)
86.0229 	EXP 	page: autoDraw = True
86.0229 	EXP 	ref: autoDraw = False
86.0229 	EXP 	stim1: autoDraw = False
86.0229 	EXP 	stim2: autoDraw = False
86.0229 	EXP 	stim3: autoDraw = False
86.0229 	EXP 	stim4: autoDraw = False
86.0229 	EXP 	stim5: autoDraw = False
86.0229 	EXP 	stim6: autoDraw = False
86.0229 	EXP 	stim7: autoDraw = False
86.0229 	EXP 	stim8: autoDraw = False
86.3747 	EXP 	New trial (rep=0, index=3): OrderedDict([('ref', 'bear'), ('stim1', 'turtle'), ('stim2', 'ladybug'), ('stim3', 'cat'), ('stim4', 'monkey'), ('stim5', 'ant'), ('stim6', 'giraffe'), ('stim7', 'goldfish'), ('stim8', 'owl')])
86.3750 	EXP 	window1: mouseVisible = True
86.3998 	DATA 	Mouse:  Left button up, pos=(931,597)
86.4233 	EXP 	stim1: text = 'turtle'
86.4233 	EXP 	stim2: text = 'ladybug'
86.4233 	EXP 	stim3: text = 'cat'
86.4233 	EXP 	stim4: text = 'monkey'
86.4233 	EXP 	stim5: text = 'ant'
86.4233 	EXP 	stim6: text = 'giraffe'
86.4233 	EXP 	stim7: text = 'goldfish'
86.4233 	EXP 	stim8: text = 'owl'
86.4233 	EXP 	ref: text = 'bear'
86.4233 	EXP 	page: text = '4'
86.4233 	EXP 	page: autoDraw = True
86.4233 	EXP 	ref: autoDraw = True
86.4233 	EXP 	stim1: autoDraw = True
86.4233 	EXP 	stim2: autoDraw = True
86.4233 	EXP 	stim3: autoDraw = True
86.4233 	EXP 	stim4: autoDraw = True
86.4233 	EXP 	stim5: autoDraw = True
86.4233 	EXP 	stim6: autoDraw = True
86.4233 	EXP 	stim7: autoDraw = True
86.4233 	EXP 	stim8: autoDraw = True
86.4543 	EXP 	page: autoDraw = True
86.4835 	EXP 	page: autoDraw = True
86.5114 	EXP 	page: autoDraw = True
86.5420 	EXP 	page: autoDraw = True
86.5745 	EXP 	page: autoDraw = True
86.6034 	EXP 	page: autoDraw = True
86.6347 	EXP 	page: autoDraw = True
86.6668 	EXP 	page: autoDraw = True
86.6974 	EXP 	page: autoDraw = True
86.7291 	EXP 	page: autoDraw = True
86.7575 	EXP 	page: autoDraw = True
86.7872 	EXP 	page: autoDraw = True
86.8177 	EXP 	page: autoDraw = True
86.8500 	EXP 	page: autoDraw = True
86.8794 	EXP 	page: autoDraw = True
86.9047 	EXP 	page: autoDraw = True
86.9334 	EXP 	page: autoDraw = True
86.9700 	EXP 	page: autoDraw = True
86.9985 	EXP 	page: autoDraw = True
87.0304 	EXP 	page: autoDraw = True
87.0617 	EXP 	page: autoDraw = True
87.0914 	EXP 	page: autoDraw = True
87.1205 	EXP 	page: autoDraw = True
87.1537 	EXP 	page: autoDraw = True
87.1846 	EXP 	page: autoDraw = True
87.2233 	EXP 	page: autoDraw = True
87.2512 	EXP 	page: autoDraw = True
87.2781 	EXP 	page: autoDraw = True
87.3063 	EXP 	page: autoDraw = True
87.3381 	EXP 	page: autoDraw = True
87.3705 	EXP 	page: autoDraw = True
87.4024 	EXP 	page: autoDraw = True
87.4316 	EXP 	page: autoDraw = True
87.4669 	EXP 	page: autoDraw = True
87.4929 	EXP 	page: autoDraw = True
87.5230 	EXP 	page: autoDraw = True
87.5549 	EXP 	page: autoDraw = True
87.5842 	EXP 	page: autoDraw = True
87.6145 	EXP 	page: autoDraw = True
87.6490 	EXP 	page: autoDraw = True
87.6740 	EXP 	page: autoDraw = True
87.7029 	EXP 	page: autoDraw = True
87.7392 	EXP 	page: autoDraw = True
87.7663 	EXP 	page: autoDraw = True
87.7959 	EXP 	page: autoDraw = True
87.8282 	EXP 	page: autoDraw = True
87.8560 	EXP 	page: autoDraw = True
87.8860 	EXP 	page: autoDraw = True
87.9159 	EXP 	page: autoDraw = True
87.9454 	EXP 	page: autoDraw = True
87.9774 	EXP 	page: autoDraw = True
88.0055 	EXP 	page: autoDraw = True
88.0334 	EXP 	page: autoDraw = True
88.0646 	EXP 	page: autoDraw = True
88.0931 	EXP 	page: autoDraw = True
88.1256 	EXP 	page: autoDraw = True
88.1594 	EXP 	page: autoDraw = True
88.1996 	EXP 	page: autoDraw = True
88.2280 	EXP 	page: autoDraw = True
88.2902 	EXP 	page: autoDraw = True
88.3277 	EXP 	page: autoDraw = True
88.3522 	EXP 	page: autoDraw = True
88.3821 	EXP 	page: autoDraw = True
88.4135 	EXP 	page: autoDraw = True
88.4458 	EXP 	page: autoDraw = True
88.4820 	EXP 	page: autoDraw = True
88.5111 	EXP 	page: autoDraw = True
88.5453 	EXP 	page: autoDraw = True
88.5781 	EXP 	page: autoDraw = True
88.6124 	EXP 	page: autoDraw = True
88.6564 	EXP 	page: autoDraw = True
88.8213 	EXP 	page: autoDraw = True
88.8723 	EXP 	page: autoDraw = True
88.9042 	EXP 	page: autoDraw = True
88.9323 	EXP 	page: autoDraw = True
88.9619 	EXP 	page: autoDraw = True
88.9875 	EXP 	page: autoDraw = True
89.0195 	EXP 	page: autoDraw = True
89.0454 	EXP 	page: autoDraw = True
89.0741 	EXP 	page: autoDraw = True
89.1048 	EXP 	page: autoDraw = True
89.1300 	EXP 	page: autoDraw = True
89.1544 	EXP 	page: autoDraw = True
89.1866 	EXP 	page: autoDraw = True
89.2152 	EXP 	page: autoDraw = True
89.2376 	EXP 	page: autoDraw = True
89.2685 	EXP 	page: autoDraw = True
89.2922 	EXP 	page: autoDraw = True
89.3180 	EXP 	page: autoDraw = True
89.3425 	EXP 	page: autoDraw = True
89.3686 	EXP 	page: autoDraw = True
89.3945 	EXP 	page: autoDraw = True
89.4204 	EXP 	page: autoDraw = True
89.4450 	EXP 	page: autoDraw = True
89.4713 	EXP 	page: autoDraw = True
89.4940 	EXP 	page: autoDraw = True
89.5187 	EXP 	page: autoDraw = True
89.5440 	EXP 	page: autoDraw = True
89.5724 	EXP 	page: autoDraw = True
89.6029 	EXP 	page: autoDraw = True
89.6254 	EXP 	page: autoDraw = True
89.6495 	EXP 	page: autoDraw = True
89.6737 	EXP 	page: autoDraw = True
89.7016 	EXP 	page: autoDraw = True
89.7306 	EXP 	page: autoDraw = True
89.7521 	EXP 	page: autoDraw = True
89.7802 	EXP 	page: autoDraw = True
89.8049 	EXP 	page: autoDraw = True
89.8288 	EXP 	page: autoDraw = True
89.8556 	EXP 	page: autoDraw = True
89.8771 	EXP 	page: autoDraw = True
89.9073 	EXP 	page: autoDraw = True
89.9292 	EXP 	page: autoDraw = True
89.9534 	EXP 	page: autoDraw = True
89.9818 	EXP 	page: autoDraw = True
90.0059 	EXP 	page: autoDraw = True
90.0366 	EXP 	page: autoDraw = True
90.0904 	EXP 	page: autoDraw = True
90.1211 	EXP 	page: autoDraw = True
90.1444 	EXP 	page: autoDraw = True
90.1707 	EXP 	page: autoDraw = True
90.1976 	EXP 	page: autoDraw = True
90.2233 	EXP 	page: autoDraw = True
90.2508 	EXP 	page: autoDraw = True
90.2741 	EXP 	page: autoDraw = True
90.2993 	EXP 	page: autoDraw = True
90.3237 	EXP 	page: autoDraw = True
90.3515 	EXP 	page: autoDraw = True
90.3782 	EXP 	page: autoDraw = True
90.4063 	EXP 	page: autoDraw = True
90.4336 	EXP 	page: autoDraw = True
90.4594 	EXP 	page: autoDraw = True
90.4829 	EXP 	page: autoDraw = True
90.5098 	EXP 	page: autoDraw = True
90.5364 	EXP 	page: autoDraw = True
90.5635 	EXP 	page: autoDraw = True
90.5870 	EXP 	page: autoDraw = True
90.6161 	EXP 	page: autoDraw = True
90.6438 	EXP 	page: autoDraw = True
90.6714 	EXP 	page: autoDraw = True
90.6987 	EXP 	page: autoDraw = True
90.7216 	EXP 	page: autoDraw = True
90.7488 	EXP 	page: autoDraw = True
90.7708 	EXP 	page: autoDraw = True
90.7971 	EXP 	page: autoDraw = True
90.8225 	EXP 	page: autoDraw = True
90.8502 	EXP 	page: autoDraw = True
90.8740 	EXP 	page: autoDraw = True
90.8991 	EXP 	page: autoDraw = True
90.9251 	EXP 	page: autoDraw = True
90.9481 	EXP 	page: autoDraw = True
90.9754 	EXP 	page: autoDraw = True
91.0026 	EXP 	page: autoDraw = True
91.0253 	EXP 	page: autoDraw = True
91.0511 	EXP 	page: autoDraw = True
91.0814 	EXP 	page: autoDraw = True
91.1070 	EXP 	page: autoDraw = True
91.1334 	EXP 	page: autoDraw = True
91.1624 	EXP 	page: autoDraw = True
91.1882 	EXP 	page: autoDraw = True
91.2210 	EXP 	page: autoDraw = True
91.2453 	EXP 	page: autoDraw = True
91.2721 	EXP 	page: autoDraw = True
91.2982 	EXP 	page: autoDraw = True
91.3269 	EXP 	page: autoDraw = True
91.3541 	EXP 	page: autoDraw = True
91.3810 	EXP 	page: autoDraw = True
91.4090 	EXP 	page: autoDraw = True
91.4369 	EXP 	page: autoDraw = True
91.4662 	EXP 	page: autoDraw = True
91.4941 	EXP 	page: autoDraw = True
91.5210 	EXP 	page: autoDraw = True
91.5484 	EXP 	page: autoDraw = True
91.5768 	EXP 	page: autoDraw = True
91.6029 	EXP 	page: autoDraw = True
91.6295 	EXP 	page: autoDraw = True
91.6560 	EXP 	page: autoDraw = True
91.6815 	EXP 	page: autoDraw = True
91.7092 	EXP 	page: autoDraw = True
91.7391 	EXP 	page: autoDraw = True
91.7664 	EXP 	page: autoDraw = True
91.7945 	EXP 	page: autoDraw = True
91.8222 	EXP 	page: autoDraw = True
91.8500 	EXP 	page: autoDraw = True
91.8777 	EXP 	page: autoDraw = True
91.9043 	EXP 	page: autoDraw = True
91.9341 	EXP 	page: autoDraw = True
91.9617 	EXP 	page: autoDraw = True
91.9878 	EXP 	page: autoDraw = True
92.0170 	EXP 	page: autoDraw = True
92.0468 	EXP 	page: autoDraw = True
92.0732 	EXP 	page: autoDraw = True
92.0995 	EXP 	page: autoDraw = True
92.1309 	EXP 	page: autoDraw = True
92.1562 	EXP 	page: autoDraw = True
92.1813 	EXP 	page: autoDraw = True
92.2073 	EXP 	page: autoDraw = True
92.2376 	EXP 	page: autoDraw = True
92.2648 	EXP 	page: autoDraw = True
92.2909 	EXP 	page: autoDraw = True
92.3181 	EXP 	page: autoDraw = True
92.3477 	EXP 	page: autoDraw = True
92.3758 	EXP 	page: autoDraw = True
92.3803 	DATA 	Keypress: escape
92.4139 	EXP 	page: autoDraw = True
93.0728 	EXP 	window1: mouseVisible = True
